Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:IDM88-P1ILV70)              ,IDM88      ,P1ILV70    ,0.42  ,0.035 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.01501 ,0.00342 ,1.90842    ,0.05179 ,0.03734  ,0.11203  ,233 ,1 ,A   ,A_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM88-IDT61LV)              ,IDT61LV    ,IDM88      ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00266 ,0.00092 ,0.56894    ,0.01078 ,0.00694  ,0.02081  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM90-P1ILV71)              ,IDM90      ,P1ILV71    ,0.42  ,0.028 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01509 ,0.00280 ,1.47406    ,0.04644 ,0.03604  ,0.10812  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM90-IDT61LV)              ,IDT61LV    ,IDM90      ,0.42  ,0.020 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01063 ,0.00197 ,1.03841    ,0.03271 ,0.02539  ,0.07616  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT62LV-P1ILV72)            ,IDT62LV    ,P1ILV72    ,0.42  ,0.028 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00760 ,0.00262 ,1.62691    ,0.03082 ,0.01983  ,0.05950  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM92-P1ILV2035)            ,IDM92      ,P1ILV2035  ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00622 ,0.00116 ,0.60822    ,0.01916 ,0.01487  ,0.04461  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM92-IDT62LV)              ,IDT62LV    ,IDM92      ,0.42  ,0.020 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01062 ,0.00197 ,1.03788    ,0.03270 ,0.02537  ,0.07612  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM93-P1ILV2177)            ,IDM93      ,P1ILV2177  ,0.42  ,0.043 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02343 ,0.00435 ,2.28951    ,0.07212 ,0.05598  ,0.16793  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM93-IDT62LV)              ,IDT62LV    ,IDM93      ,0.42  ,0.039 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02125 ,0.00394 ,2.07631    ,0.06541 ,0.05076  ,0.15229  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT63LV-P1ILV73)            ,IDT63LV    ,P1ILV73    ,0.42  ,0.014 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00384 ,0.00132 ,0.82267    ,0.01558 ,0.01003  ,0.03009  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM95-P1ILV74)              ,IDM95      ,P1ILV74    ,0.42  ,0.013 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00347 ,0.00120 ,0.74249    ,0.01406 ,0.00905  ,0.02715  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM95-IDT63LV)              ,IDT63LV    ,IDM95      ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00248 ,0.00086 ,0.53125    ,0.01006 ,0.00648  ,0.01943  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT64LV-P1ILV75)            ,IDT64LV    ,P1ILV75    ,0.42  ,0.013 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00343 ,0.00118 ,0.73424    ,0.01391 ,0.00895  ,0.02685  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT64LV-P1ILV77)            ,IDT64LV    ,P1ILV77    ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00273 ,0.00094 ,0.58519    ,0.01108 ,0.00713  ,0.02140  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT65LV-P1ILV79)            ,IDT65LV    ,P1ILV79    ,0.42  ,0.013 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00558 ,0.00127 ,0.70878    ,0.01923 ,0.01387  ,0.04161  ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM98-P1ILV78)              ,IDM98      ,P1ILV78    ,0.42  ,0.013 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00347 ,0.00120 ,0.74321    ,0.01408 ,0.00906  ,0.02718  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM98-IDT65LV)              ,IDT65LV    ,IDM98      ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00263 ,0.00091 ,0.56269    ,0.01066 ,0.00686  ,0.02058  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM100-P1ILV93)             ,IDM100     ,P1ILV93    ,0.42  ,0.012 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00330 ,0.00114 ,0.70517    ,0.01336 ,0.00860  ,0.02579  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM100-IDT65LV)             ,IDT65LV    ,IDM100     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00263 ,0.00091 ,0.56269    ,0.01066 ,0.00686  ,0.02058  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT66LV-P1ILV80)            ,IDT66LV    ,P1ILV80    ,0.42  ,0.013 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00345 ,0.00119 ,0.73930    ,0.01400 ,0.00901  ,0.02704  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT66LV-P1ILV94)            ,IDT66LV    ,P1ILV94    ,0.42  ,0.014 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00377 ,0.00130 ,0.80608    ,0.01527 ,0.00983  ,0.02948  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT67LV-P1ILV82)            ,IDT67LV    ,P1ILV82    ,0.42  ,0.017 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00458 ,0.00158 ,0.98005    ,0.01856 ,0.01195  ,0.03584  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM103-P1ILV81)             ,IDM103     ,P1ILV81    ,0.42  ,0.016 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00698 ,0.00159 ,0.88787    ,0.02409 ,0.01737  ,0.05212  ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM103-P1ILV121)            ,IDM103     ,P1ILV121   ,0.42  ,0.006 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00266 ,0.00061 ,0.33765    ,0.00916 ,0.00661  ,0.01982  ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM103-IDT67LV)             ,IDT67LV    ,IDM103     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00260 ,0.00090 ,0.55679    ,0.01055 ,0.00679  ,0.02036  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM106-P1ILV83)             ,IDM106     ,P1ILV83    ,0.42  ,0.013 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00354 ,0.00122 ,0.75720    ,0.01434 ,0.00923  ,0.02769  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM106-IDT68LV)             ,IDT68LV    ,IDM106     ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00255 ,0.00088 ,0.54653    ,0.01035 ,0.00666  ,0.01999  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM107-P1ILV84)             ,IDM107     ,P1ILV84    ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00263 ,0.00090 ,0.56190    ,0.01064 ,0.00685  ,0.02055  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM107-IDT68LV)             ,IDT68LV    ,IDM107     ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00255 ,0.00088 ,0.54653    ,0.01035 ,0.00666  ,0.01999  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT69LV-P1ILV85)            ,IDT69LV    ,P1ILV85    ,0.42  ,0.008 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00219 ,0.00076 ,0.46953    ,0.00889 ,0.00572  ,0.01717  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM109-P1ILV86)             ,IDM109     ,P1ILV86    ,0.42  ,0.016 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00437 ,0.00151 ,0.93480    ,0.01771 ,0.01140  ,0.03419  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM109-IDT69LV)             ,IDT69LV    ,IDM109     ,0.42  ,0.062 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.01691 ,0.00583 ,3.61928    ,0.06855 ,0.04412  ,0.13236  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT70LV-P1ILV87)            ,IDT70LV    ,P1ILV87    ,0.42  ,0.016 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00673 ,0.00153 ,0.85519    ,0.02321 ,0.01673  ,0.05020  ,233 ,1 ,A   ,A_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT71LV-P1ILV89)            ,IDT71LV    ,P1ILV89    ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00240 ,0.00083 ,0.51351    ,0.00973 ,0.00626  ,0.01878  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM111-P1ILV88)             ,IDM111     ,P1ILV88    ,0.42  ,0.012 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00316 ,0.00109 ,0.67693    ,0.01282 ,0.00825  ,0.02476  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM111-IDT71LV)             ,IDT71LV    ,IDM111     ,0.42  ,0.006 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00176 ,0.00061 ,0.37577    ,0.00712 ,0.00458  ,0.01374  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT72LV-P1ILV90)            ,IDT72LV    ,P1ILV90    ,0.42  ,0.014 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00390 ,0.00134 ,0.83383    ,0.01579 ,0.01016  ,0.03049  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT73LV-P1ILV91)            ,IDT73LV    ,P1ILV91    ,0.42  ,0.015 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00393 ,0.00136 ,0.84197    ,0.01595 ,0.01026  ,0.03079  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT74LV-P1ILV95)            ,IDT74LV    ,P1ILV95    ,0.42  ,0.015 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00649 ,0.00148 ,0.82500    ,0.02239 ,0.01614  ,0.04843  ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT74LV-P1ILV101)           ,IDT74LV    ,P1ILV101   ,0.42  ,0.013 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00554 ,0.00126 ,0.70450    ,0.01912 ,0.01379  ,0.04136  ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM116-P1ILV96)             ,IDM116     ,P1ILV96    ,0.42  ,0.017 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00461 ,0.00159 ,0.98680    ,0.01869 ,0.01203  ,0.03609  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM116-IDT74LV)             ,IDT74LV    ,IDM116     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00263 ,0.00091 ,0.56269    ,0.01066 ,0.00686  ,0.02058  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT75LV-P1ILV98)            ,IDT75LV    ,P1ILV98    ,0.42  ,0.015 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00415 ,0.00143 ,0.88901    ,0.01684 ,0.01084  ,0.03251  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM118-P1ILV97)             ,IDM118     ,P1ILV97    ,0.42  ,0.017 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00457 ,0.00157 ,0.97774    ,0.01852 ,0.01192  ,0.03576  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM118-IDT75LV)             ,IDT75LV    ,IDM118     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00263 ,0.00091 ,0.56272    ,0.01066 ,0.00686  ,0.02058  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM120-P1ILV99)             ,IDM120     ,P1ILV99    ,0.42  ,0.013 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00361 ,0.00124 ,0.77179    ,0.01462 ,0.00941  ,0.02822  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM121-P1ILV100)            ,IDM121     ,P1ILV100   ,0.42  ,0.007 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00190 ,0.00066 ,0.40716    ,0.00771 ,0.00496  ,0.01489  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM120-IDM121)              ,IDM120     ,IDM121     ,0.42  ,0.021 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00578 ,0.00199 ,1.23781    ,0.02345 ,0.01509  ,0.04527  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM120-IDT76LV)             ,IDT76LV    ,IDM120     ,0.42  ,0.017 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00472 ,0.00163 ,1.00911    ,0.01911 ,0.01230  ,0.03690  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM122-P1ILV102)            ,IDM122     ,P1ILV102   ,0.42  ,0.013 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00348 ,0.00120 ,0.74417    ,0.01410 ,0.00907  ,0.02721  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM122-IDT76LV)             ,IDT76LV    ,IDM122     ,0.42  ,0.029 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00789 ,0.00272 ,1.68810    ,0.03197 ,0.02058  ,0.06173  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT77LV-P1ILV103)           ,IDT77LV    ,P1ILV103   ,0.42  ,0.012 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00332 ,0.00114 ,0.71077    ,0.01346 ,0.00866  ,0.02599  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT78LV-P1ILV105)           ,IDT78LV    ,P1ILV105   ,0.42  ,0.016 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00442 ,0.00152 ,0.94487    ,0.01790 ,0.01152  ,0.03455  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT79LV-P1ILV108)           ,IDT79LV    ,P1ILV108   ,0.42  ,0.017 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00450 ,0.00155 ,0.96407    ,0.01826 ,0.01175  ,0.03526  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM125-P1ILV106)            ,IDM125     ,P1ILV106   ,0.42  ,0.016 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00437 ,0.00151 ,0.93478    ,0.01771 ,0.01140  ,0.03419  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM125-IDT79LV)             ,IDT79LV    ,IDM125     ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00254 ,0.00087 ,0.54260    ,0.01028 ,0.00661  ,0.01984  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM127-P1ILV109)            ,IDM127     ,P1ILV109   ,0.42  ,0.013 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00552 ,0.00126 ,0.70182    ,0.01905 ,0.01373  ,0.04120  ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM127-P1ILV113)            ,IDM127     ,P1ILV113   ,0.42  ,0.014 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00619 ,0.00141 ,0.78675    ,0.02135 ,0.01540  ,0.04619  ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM127-IDT80LV)             ,IDT80LV    ,IDM127     ,0.42  ,0.008 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00205 ,0.00071 ,0.43927    ,0.00832 ,0.00535  ,0.01606  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM128-P1ILV110)            ,IDM128     ,P1ILV110   ,0.42  ,0.014 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00379 ,0.00131 ,0.81122    ,0.01537 ,0.00989  ,0.02967  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM128-IDT80LV)             ,IDT80LV    ,IDM128     ,0.42  ,0.008 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00209 ,0.00072 ,0.44633    ,0.00845 ,0.00544  ,0.01632  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM130-P1ILV111)            ,IDM130     ,P1ILV111   ,0.42  ,0.012 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00331 ,0.00114 ,0.70805    ,0.01341 ,0.00863  ,0.02589  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM130-IDT81LV)             ,IDT81LV    ,IDM130     ,0.42  ,0.008 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00205 ,0.00071 ,0.43978    ,0.00833 ,0.00536  ,0.01608  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM131-P1ILV112)            ,IDM131     ,P1ILV112   ,0.42  ,0.011 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00309 ,0.00107 ,0.66130    ,0.01253 ,0.00806  ,0.02418  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM131-IDT81LV)             ,IDT81LV    ,IDM131     ,0.42  ,0.008 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00205 ,0.00071 ,0.43978    ,0.00833 ,0.00536  ,0.01608  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT82LV-P1ILV114)           ,IDT82LV    ,P1ILV114   ,0.42  ,0.023 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00629 ,0.00217 ,1.34605    ,0.02550 ,0.01641  ,0.04923  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM133-P1ILV120)            ,IDM133     ,P1ILV120   ,0.42  ,0.011 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00309 ,0.00107 ,0.66171    ,0.01253 ,0.00807  ,0.02420  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM133-IDT82LV)             ,IDT82LV    ,IDM133     ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00256 ,0.00088 ,0.54858    ,0.01039 ,0.00669  ,0.02006  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT83LV-P1ILV115)           ,IDT83LV    ,P1ILV115   ,0.42  ,0.019 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00826 ,0.00188 ,1.04966    ,0.02849 ,0.02054  ,0.06162  ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM135-P1ILV116)            ,IDM135     ,P1ILV116   ,0.42  ,0.014 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00384 ,0.00132 ,0.82150    ,0.01556 ,0.01001  ,0.03004  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM135-IDT83LV)             ,IDT83LV    ,IDM135     ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00256 ,0.00088 ,0.54855    ,0.01039 ,0.00669  ,0.02006  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT84LV-P1ILV117)           ,IDT84LV    ,P1ILV117   ,0.42  ,0.012 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00312 ,0.00108 ,0.66877    ,0.01267 ,0.00815  ,0.02446  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT85LV-P1ILV119)           ,IDT85LV    ,P1ILV119   ,0.42  ,0.011 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00306 ,0.00105 ,0.65425    ,0.01239 ,0.00798  ,0.02393  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDT86LV-P1ILV123)           ,IDT86LV    ,P1ILV123   ,0.42  ,0.012 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00327 ,0.00113 ,0.70026    ,0.01326 ,0.00854  ,0.02561  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM138-P1ILV122)            ,IDM138     ,P1ILV122   ,0.42  ,0.010 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00423 ,0.00096 ,0.53720    ,0.01458 ,0.01051  ,0.03154  ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM138-IDT86LV)             ,IDT86LV    ,IDM138     ,0.42  ,0.019 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00824 ,0.00188 ,1.04724    ,0.02842 ,0.02049  ,0.06148  ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM140-P1ILV124)            ,IDM140     ,P1ILV124   ,0.42  ,0.015 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00405 ,0.00139 ,0.86614    ,0.01641 ,0.01056  ,0.03167  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
L(R:IDM140-IDT86LV)             ,IDT86LV    ,IDM140     ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00260 ,0.00090 ,0.55622    ,0.01054 ,0.00678  ,0.02034  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
