Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P1RLV54-RDM48)           ,RDM48     ,P1RLV54   ,0.42  ,0.016  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00859 ,0.00159 ,0.83966   ,0.02645 ,0.02053  ,0.06159  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM48-RDT25LV)           ,RDT25LV   ,RDM48     ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00513 ,0.00095 ,0.50134   ,0.01579 ,0.01226  ,0.03677  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV55-RDM50)           ,RDM50     ,P1RLV55   ,0.42  ,0.018  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00953 ,0.00177 ,0.93161   ,0.02935 ,0.02278  ,0.06833  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM50-RDT25LV)           ,RDT25LV   ,RDM50     ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00501 ,0.00093 ,0.48990   ,0.01543 ,0.01198  ,0.03593  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV50-RDT26LV)         ,RDT26LV   ,P1RLV50   ,0.42  ,0.022  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01174 ,0.00218 ,1.14665   ,0.03612 ,0.02803  ,0.08410  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV49-RDM51)           ,RDM51     ,P1RLV49   ,0.42  ,0.020  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01060 ,0.00197 ,1.03583   ,0.03263 ,0.02532  ,0.07597  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV53-RDM51)           ,RDM51     ,P1RLV53   ,0.42  ,0.015  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00831 ,0.00154 ,0.81242   ,0.02559 ,0.01986  ,0.05959  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM51-RDT26LV)           ,RDT26LV   ,RDM51     ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00514 ,0.00095 ,0.50177   ,0.01581 ,0.01227  ,0.03680  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV51-RDM53)           ,RDM53     ,P1RLV51   ,0.42  ,0.020  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01100 ,0.00204 ,1.07476   ,0.03386 ,0.02628  ,0.07883  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM53-RDT26LV)           ,RDT26LV   ,RDM53     ,0.42  ,0.028  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01498 ,0.00278 ,1.46403   ,0.04612 ,0.03579  ,0.10738  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV52-RDT27LV)         ,RDT27LV   ,P1RLV52   ,0.42  ,0.003  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00136 ,0.00025 ,0.13279   ,0.00418 ,0.00325  ,0.00974  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV57-RDT28LV)         ,RDT28LV   ,P1RLV57   ,0.42  ,0.015  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01221 ,0.00149 ,0.79970   ,0.02973 ,0.01840  ,0.05519  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV58-RDT28LV)         ,RDT28LV   ,P1RLV58   ,0.42  ,0.034  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02866 ,0.00349 ,1.87728   ,0.06978 ,0.04319  ,0.12956  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV59-RDM58)           ,RDM58     ,P1RLV59   ,0.42  ,0.045  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03725 ,0.00453 ,2.43993   ,0.09070 ,0.05613  ,0.16839  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM58-RDT28LV)           ,RDT28LV   ,RDM58     ,0.42  ,0.012  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01029 ,0.00125 ,0.67432   ,0.02507 ,0.01551  ,0.04654  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV74-RDT29LV)         ,RDT29LV   ,P1RLV74   ,0.42  ,0.031  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02570 ,0.00313 ,1.68359   ,0.06258 ,0.03873  ,0.11619  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV60-RDM59)           ,RDM59     ,P1RLV60   ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01499 ,0.00182 ,0.98197   ,0.03650 ,0.02259  ,0.06777  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM59-RDT29LV)           ,RDT29LV   ,RDM59     ,0.42  ,0.057  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04712 ,0.00573 ,3.08668   ,0.11474 ,0.07101  ,0.21303  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV61-RDM60)           ,RDM60     ,P1RLV61   ,0.42  ,0.027  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02243 ,0.00273 ,1.46921   ,0.05461 ,0.03380  ,0.10140  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM60-RDT29LV)           ,RDT29LV   ,RDM60     ,0.42  ,0.016  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01290 ,0.00157 ,0.84538   ,0.03142 ,0.01945  ,0.05834  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV63-RDT30LV)         ,RDT30LV   ,P1RLV63   ,0.42  ,0.026  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02138 ,0.00260 ,1.40038   ,0.05206 ,0.03222  ,0.09665  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV62-RDM62)           ,RDM62     ,P1RLV62   ,0.42  ,0.027  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02215 ,0.00270 ,1.45113   ,0.05394 ,0.03338  ,0.10015  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM62-RDT30LV)           ,RDT30LV   ,RDM62     ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01156 ,0.00141 ,0.75758   ,0.02816 ,0.01743  ,0.05228  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV64-RDM64)           ,RDM64     ,P1RLV64   ,0.42  ,0.025  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02053 ,0.00250 ,1.34465   ,0.04998 ,0.03093  ,0.09280  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM64-RDT30LV)           ,RDT30LV   ,RDM64     ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02313 ,0.00281 ,1.51516   ,0.05632 ,0.03486  ,0.10457  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV65-RDT31LV)         ,RDT31LV   ,P1RLV65   ,0.42  ,0.025  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02072 ,0.00252 ,1.35753   ,0.05046 ,0.03123  ,0.09369  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV66-RDM66)           ,RDM66     ,P1RLV66   ,0.42  ,0.031  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02594 ,0.00316 ,1.69917   ,0.06316 ,0.03909  ,0.11727  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV67-RDM67)           ,RDM67     ,P1RLV67   ,0.42  ,0.030  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02519 ,0.00306 ,1.64998   ,0.06133 ,0.03796  ,0.11387  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM66-RDM67)             ,RDM66     ,RDM67     ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01533 ,0.00187 ,1.00421   ,0.03733 ,0.02310  ,0.06931  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM66-RDT31LV)           ,RDT31LV   ,RDM66     ,0.42  ,0.037  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03065 ,0.00373 ,2.00779   ,0.07463 ,0.04619  ,0.13857  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV99-RDM68)           ,RDM68     ,P1RLV99   ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02361 ,0.00287 ,1.54666   ,0.05749 ,0.03558  ,0.10674  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM68-RDT31LV)           ,RDT31LV   ,RDM68     ,0.42  ,0.052  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04321 ,0.00526 ,2.83060   ,0.10522 ,0.06512  ,0.19535  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV70-RDT32LV)         ,RDT32LV   ,P1RLV70   ,0.42  ,0.036  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02966 ,0.00361 ,1.94325   ,0.07224 ,0.04470  ,0.13411  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV69-RDM70)           ,RDM70     ,P1RLV69   ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02310 ,0.00281 ,1.51332   ,0.05625 ,0.03481  ,0.10444  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV68-RDM69)           ,RDM69     ,P1RLV68   ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02370 ,0.00288 ,1.55246   ,0.05771 ,0.03571  ,0.10714  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM69-RDM70)             ,RDM70     ,RDM69     ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01626 ,0.00198 ,1.06505   ,0.03959 ,0.02450  ,0.07350  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM70-RDT32LV)           ,RDT32LV   ,RDM70     ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01626 ,0.00198 ,1.06550   ,0.03961 ,0.02451  ,0.07354  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV71-RDM72)           ,RDM72     ,P1RLV71   ,0.42  ,0.030  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02461 ,0.00299 ,1.61235   ,0.05993 ,0.03709  ,0.11128  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV72-RDM73)           ,RDM73     ,P1RLV72   ,0.42  ,0.033  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02750 ,0.00335 ,1.80179   ,0.06698 ,0.04145  ,0.12435  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM72-RDM73)             ,RDM72     ,RDM73     ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01156 ,0.00141 ,0.75758   ,0.02816 ,0.01743  ,0.05228  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM72-RDT32LV)           ,RDT32LV   ,RDM72     ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01156 ,0.00141 ,0.75758   ,0.02816 ,0.01743  ,0.05228  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV73-RDT33LV)         ,RDT33LV   ,P1RLV73   ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02325 ,0.00283 ,1.52334   ,0.05663 ,0.03504  ,0.10513  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV75-RDT34LV)         ,RDT34LV   ,P1RLV75   ,0.42  ,0.024  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02035 ,0.00248 ,1.33336   ,0.04956 ,0.03067  ,0.09202  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV76-RDT35LV)         ,RDT35LV   ,P1RLV76   ,0.42  ,0.024  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02009 ,0.00244 ,1.31586   ,0.04891 ,0.03027  ,0.09081  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV78-RDM78)           ,RDM78     ,P1RLV78   ,0.42  ,0.055  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02953 ,0.00548 ,2.88544   ,0.09090 ,0.07054  ,0.21163  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV79-RDM78)           ,RDM78     ,P1RLV79   ,0.42  ,0.039  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02090 ,0.00388 ,2.04204   ,0.06433 ,0.04992  ,0.14977  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV77-RDM77)           ,RDM77     ,P1RLV77   ,0.42  ,0.025  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01328 ,0.00246 ,1.29742   ,0.04087 ,0.03172  ,0.09516  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM77-RDM78)             ,RDM78     ,RDM77     ,0.42  ,0.018  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00955 ,0.00177 ,0.93331   ,0.02940 ,0.02282  ,0.06845  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM78-RDT36LV)           ,RDT36LV   ,RDM78     ,0.42  ,0.009  ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00239 ,0.00082 ,0.51188   ,0.00970 ,0.00624  ,0.01872  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV80-RDM80)           ,RDM80     ,P1RLV80   ,0.42  ,0.038  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02051 ,0.00381 ,2.00449   ,0.06315 ,0.04901  ,0.14702  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV96-RDM81)           ,RDM81     ,P1RLV96   ,0.42  ,0.026  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01405 ,0.00261 ,1.37285   ,0.04325 ,0.03356  ,0.10069  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM80-RDM81)             ,RDM80     ,RDM81     ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00478 ,0.00089 ,0.46717   ,0.01472 ,0.01142  ,0.03427  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM80-RDT36LV)           ,RDT36LV   ,RDM80     ,0.42  ,0.018  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00955 ,0.00177 ,0.93333   ,0.02940 ,0.02282  ,0.06846  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV81-RDM82)           ,RDM82     ,P1RLV81   ,0.42  ,0.030  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01644 ,0.00305 ,1.60614   ,0.05060 ,0.03927  ,0.11780  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM82-RDT37LV)           ,RDT37LV   ,RDM82     ,0.42  ,0.018  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00978 ,0.00181 ,0.95566   ,0.03010 ,0.02336  ,0.07009  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV82-RDM83)           ,RDM83     ,P1RLV82   ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01562 ,0.00290 ,1.52673   ,0.04809 ,0.03733  ,0.11198  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM83-RDT37LV)           ,RDT37LV   ,RDM83     ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00526 ,0.00098 ,0.51440   ,0.01620 ,0.01258  ,0.03773  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV83-RDM84)           ,RDM84     ,P1RLV83   ,0.42  ,0.046  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02507 ,0.00465 ,2.45000   ,0.07718 ,0.05990  ,0.17970  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV84-RDM84)           ,RDM84     ,P1RLV84   ,0.42  ,0.033  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01795 ,0.00333 ,1.75380   ,0.05525 ,0.04288  ,0.12863  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM84-RDT38LV)           ,RDT38LV   ,RDM84     ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00532 ,0.00099 ,0.51946   ,0.01636 ,0.01270  ,0.03810  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV85-RDM86)           ,RDM86     ,P1RLV85   ,0.42  ,0.030  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01630 ,0.00302 ,1.59257   ,0.05017 ,0.03894  ,0.11681  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM86-RDT38LV)           ,RDT38LV   ,RDM86     ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00532 ,0.00099 ,0.51946   ,0.01636 ,0.01270  ,0.03810  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV155-RDM88)          ,RDM88     ,P1RLV155  ,0.42  ,0.024  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01272 ,0.00236 ,1.24312   ,0.03916 ,0.03039  ,0.09118  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV86-RDM87)           ,RDM87     ,P1RLV86   ,0.42  ,0.012  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00662 ,0.00123 ,0.64638   ,0.02036 ,0.01580  ,0.04741  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM87-RDM88)             ,RDM88     ,RDM87     ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01541 ,0.00286 ,1.50584   ,0.04744 ,0.03682  ,0.11045  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM88-RDT39LV)           ,RDT39LV   ,RDM88     ,0.42  ,0.010  ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00422 ,0.00096 ,0.53588   ,0.01454 ,0.01049  ,0.03146  ,233 ,1 ,A   ,A_LV   ,1_LV_77.6667 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV88-RDT40LV)         ,RDT40LV   ,P1RLV88   ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01566 ,0.00291 ,1.53033   ,0.04821 ,0.03741  ,0.11224  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV89-RDM91)           ,RDM91     ,P1RLV89   ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01589 ,0.00295 ,1.55301   ,0.04892 ,0.03797  ,0.11391  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM91-RDT40LV)           ,RDT40LV   ,RDM91     ,0.42  ,0.048  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02598 ,0.00482 ,2.53888   ,0.07998 ,0.06207  ,0.18622  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV157-RDM93)          ,RDM93     ,P1RLV157  ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01546 ,0.00287 ,1.51064   ,0.04759 ,0.03693  ,0.11080  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV93-RDM92)           ,RDM92     ,P1RLV93   ,0.42  ,0.056  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03047 ,0.00565 ,2.97722   ,0.09379 ,0.07279  ,0.21837  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV87-RDM89)           ,RDM89     ,P1RLV87   ,0.42  ,0.031  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01662 ,0.00309 ,1.62443   ,0.05117 ,0.03971  ,0.11914  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM89-RDM92)             ,RDM92     ,RDM89     ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00480 ,0.00089 ,0.46921   ,0.01478 ,0.01147  ,0.03441  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM92-RDM93)             ,RDM93     ,RDM92     ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00480 ,0.00089 ,0.46867   ,0.01476 ,0.01146  ,0.03437  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM93-RDT40LV)           ,RDT40LV   ,RDM93     ,0.42  ,0.009  ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00381 ,0.00087 ,0.48451   ,0.01315 ,0.00948  ,0.02844  ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV90-RDT41LV)         ,RDT41LV   ,P1RLV90   ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01557 ,0.00289 ,1.52116   ,0.04792 ,0.03719  ,0.11157  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV160-RDT41LV)        ,RDT41LV   ,P1RLV160  ,0.42  ,0.027  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01480 ,0.00275 ,1.44647   ,0.04557 ,0.03536  ,0.10609  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV94-RDT42LV)         ,RDT42LV   ,P1RLV94   ,0.42  ,0.056  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04669 ,0.00568 ,3.05852   ,0.11369 ,0.07036  ,0.21108  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV98-RDT42LV)         ,RDT42LV   ,P1RLV98   ,0.42  ,0.025  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02120 ,0.00258 ,1.38901   ,0.05163 ,0.03195  ,0.09586  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV91-RDM96)           ,RDM96     ,P1RLV91   ,0.42  ,0.024  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02030 ,0.00247 ,1.32974   ,0.04943 ,0.03059  ,0.09177  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
